latitude,longitude,pH
-73.5,211.5,8.061679601127647
-73.5,212.5,8.065580151205873
-73.5,213.5,8.062816290786262
-73.5,214.5,8.063829021251252
-73.5,215.5,8.066591022458557
-73.5,216.5,8.06675566301388
-73.5,217.5,8.068346872999372
-73.5,218.5,8.069688911863466
-73.5,219.5,8.071181789556393
-73.5,220.5,8.071954593333649
-73.5,221.5,8.072862078612852
-73.5,222.5,8.073324625875477
-73.5,223.5,8.073289358965361
-73.5,224.5,8.07340303037522
-73.5,225.5,8.074313678987219
-73.5,226.5,8.07442200036054
-73.5,227.5,8.074194650710671
-73.5,228.5,8.073449728335222
-73.5,229.5,8.072912345990357
-73.5,230.5,8.073045167454334
-73.5,231.5,8.07422007396659
-73.5,232.5,8.075297599730087
-73.5,235.5,8.077635667234102
-73.5,236.5,8.077725141915467
-73.5,237.5,8.077852448235769
-73.5,238.5,8.07827142091032
-73.5,239.5,8.079263316749698
-73.5,240.5,8.080895298247189
-73.5,241.5,8.081635022011346
-73.5,242.5,8.084154710737327
-73.5,243.5,8.08479906565868
-73.5,244.5,8.083871266389227
-73.5,245.5,8.08398737502341
-73.5,246.5,8.086004599961333
-73.5,247.5,8.085484220153711
-73.5,248.5,8.085012931530148
-73.5,249.5,8.083446573995573
-73.5,250.5,8.0817650243583
-73.5,251.5,8.081589613931007
-73.5,252.5,8.083723454270439
-73.5,300.5,8.040969822152288
-73.5,301.5,8.041104310765428
-73.5,302.5,8.041901253138363
-73.5,303.5,8.040846294624151
-73.5,304.5,8.042101886586599
-73.5,305.5,8.043512264320226
-73.5,306.5,8.046822138788174
-73.5,307.5,8.046343039500863
-73.5,308.5,8.045875678403851
-73.5,309.5,8.045218709284667
-73.5,310.5,8.04483884232301
-73.5,311.5,8.044997722038358
-73.5,312.5,8.044118100706674
-73.5,313.5,8.044422096678886
-73.5,314.5,8.04600835970298
-73.5,315.5,8.046360055665323
-73.5,316.5,8.049493358564263
-73.5,317.5,8.049630763933692
-73.5,318.5,8.049804355817118
-73.5,319.5,8.051789589587685
-73.5,320.5,8.051040293378703
-73.5,321.5,8.05118159517425
-73.5,322.5,8.051259919465116
-73.5,323.5,8.051769469460906
-73.5,324.5,8.051960142819743
-73.5,325.5,8.051236998519881
-73.5,326.5,8.051723056780597
-73.5,327.5,8.053885396254422
-73.5,328.5,8.054904642166628
-73.5,329.5,8.05490618893973
-73.5,330.5,8.053713507446764
-73.5,331.5,8.055139381710825
-73.5,332.5,8.053766947214886
-73.5,333.5,8.053498940766092
-73.5,334.5,8.054117637864758
-73.5,335.5,8.055738998929117
-73.5,336.5,8.057153351991355
-73.5,337.5,8.058835589038312
-73.5,338.5,8.059098437040154
-73.5,339.5,8.062686256621776
-72.5,171.5,8.053587214248987
-72.5,172.5,8.055746583353969
-72.5,173.5,8.057115651338195
-72.5,174.5,8.057589330478526
-72.5,175.5,8.057379780675513
-72.5,176.5,8.05659720181524
-72.5,177.5,8.055659847975386
-72.5,178.5,8.054797658941446
-72.5,179.5,8.053973522584522
-72.5,180.5,8.052899874797198
-72.5,181.5,8.051987709309378
-72.5,182.5,8.051590443982349
-72.5,183.5,8.051640973147899
-72.5,184.5,8.05174336630771
-72.5,185.5,8.052060253961525
-72.5,186.5,8.052633365495675
-72.5,187.5,8.053335746323867
-72.5,188.5,8.054178315282826
-72.5,189.5,8.054938276186977
-72.5,190.5,8.05575588288586
-72.5,191.5,8.056536816671509
-72.5,192.5,8.056973930171589
-72.5,193.5,8.057073629146657
-72.5,194.5,8.056820539420855
-72.5,195.5,8.0564388822808
-72.5,196.5,8.056111818347764
-72.5,197.5,8.055741119664896
-72.5,198.5,8.055536292152471
-72.5,199.5,8.055106905746266
-72.5,200.5,8.05469733588429
-72.5,201.5,8.05442628453138
-72.5,202.5,8.05424346665967
-72.5,203.5,8.054236106231423
-72.5,204.5,8.054555791113101
-72.5,205.5,8.055874211674618
-72.5,206.5,8.055604389583655
-72.5,207.5,8.055620479487944
-72.5,208.5,8.05665426737219
-72.5,209.5,8.057612270798138
-72.5,210.5,8.055022439400958
-72.5,211.5,8.057986968162027
-72.5,212.5,8.058793097462091
-72.5,213.5,8.059939857031644
-72.5,214.5,8.060963605850416
-72.5,215.5,8.06193474368926
-72.5,216.5,8.063228977515493
-72.5,217.5,8.064573635068102
-72.5,218.5,8.065643754086489
-72.5,219.5,8.066647675935018
-72.5,220.5,8.06756808859381
-72.5,221.5,8.067744251176899
-72.5,222.5,8.067866359761416
-72.5,223.5,8.067499990136055
-72.5,224.5,8.067157249974269
-72.5,225.5,8.067001414202474
-72.5,226.5,8.066653940359569
-72.5,227.5,8.066043285810535
-72.5,228.5,8.065807793333942
-72.5,229.5,8.065657519230607
