latitude,longitude,pH
-75.5,204.5,8.081701415690828
-75.5,205.5,8.075231215480201
-75.5,206.5,8.07504511023142
-75.5,207.5,8.073161964006413
-75.5,208.5,8.073006674256005
-75.5,209.5,8.0790602999933
-75.5,210.5,8.077056579458283
-75.5,211.5,8.111465095861044
-75.5,212.5,8.119809131838965
-75.5,213.5,8.103554802119698
-75.5,302.5,8.060600605647867
-75.5,303.5,8.061762220191746
-75.5,304.5,8.043585802094588
-75.5,305.5,8.042699186394978
-75.5,306.5,8.042610279143801
-75.5,307.5,8.040201806414888
-75.5,308.5,8.041369967214951
-75.5,309.5,8.04278252344389
-75.5,310.5,8.041738412946446
-75.5,311.5,8.046353163798061
-75.5,312.5,8.043675658794305
-75.5,313.5,8.044767263025182
-75.5,314.5,8.045797149623361
-75.5,315.5,8.047343922603067
-75.5,316.5,8.046521424775836
-75.5,317.5,8.049057320801152
-75.5,318.5,8.04954632247228
-75.5,319.5,8.049796858575386
-75.5,320.5,8.049979033180877
-75.5,321.5,8.04989481021304
-75.5,322.5,8.04901738601932
-75.5,323.5,8.049254008863837
-75.5,324.5,8.046280496131663
-75.5,325.5,8.045153001298928
-75.5,326.5,8.045657657907284
-75.5,327.5,8.045637356107854
-75.5,328.5,8.04990365918349
-75.5,329.5,8.057132353958137
-75.5,330.5,8.063077992558984
-75.5,331.5,8.06820161437635
-75.5,332.5,8.066802838506584
-74.5,165.5,8.130991693922502
-74.5,166.5,8.076442470537142
-74.5,167.5,8.077048235022946
-74.5,168.5,8.075652062856598
-74.5,169.5,8.07504680082751
-74.5,170.5,8.07240935289444
-74.5,171.5,8.071515973565633
-74.5,172.5,8.070796863262894
-74.5,173.5,8.070249764770605
-74.5,174.5,8.070083512649274
-74.5,175.5,8.069454800093569
-74.5,176.5,8.068991160599188
-74.5,177.5,8.068370559463814
-74.5,178.5,8.067753260209633
-74.5,179.5,8.066743149892513
-74.5,180.5,8.06574671225468
-74.5,181.5,8.064922277585769
-74.5,182.5,8.064120116142766
-74.5,183.5,8.063537368969925
-74.5,184.5,8.063114536942123
-74.5,185.5,8.06270624888809
-74.5,186.5,8.062655879075022
-74.5,187.5,8.062124056601213
-74.5,188.5,8.06297593157411
-74.5,189.5,8.064776041239972
-74.5,190.5,8.06575337922973
-74.5,191.5,8.067138118445387
-74.5,192.5,8.068667544558947
-74.5,193.5,8.069571221899723
-74.5,194.5,8.069494596658446
-74.5,195.5,8.08000635292853
-74.5,196.5,8.073004906468624
-74.5,197.5,8.062423280249897
-74.5,198.5,8.076153739309614
-74.5,199.5,8.069972628064553
-74.5,200.5,8.06327579958588
-74.5,201.5,8.058279423041952
-74.5,202.5,8.065139012518523
-74.5,203.5,8.063565531771511
-74.5,204.5,8.06512062474686
-74.5,205.5,8.066089419138544
-74.5,206.5,8.067763924857742
-74.5,207.5,8.06710569607162
-74.5,208.5,8.06354159391275
-74.5,209.5,8.06750096852547
-74.5,210.5,8.078797914947266
-74.5,211.5,8.081174402570076
-74.5,212.5,8.081948512151579
-74.5,213.5,8.08977430307412
-74.5,214.5,8.087088832555583
-74.5,215.5,8.085192373050118
-74.5,216.5,8.088341564158933
-74.5,217.5,8.083871645232971
-74.5,218.5,8.085107105662305
-74.5,219.5,8.084453911220878
-74.5,220.5,8.07690757382685
-74.5,221.5,8.073694501263317
-74.5,222.5,8.068259686414729
-74.5,223.5,8.077122013082777
-74.5,225.5,8.071990459830438
-74.5,226.5,8.070558310700612
-74.5,299.5,8.059302204019989
-74.5,300.5,8.039542840065701
-74.5,301.5,8.03932141941366
-74.5,302.5,8.039419541323454
-74.5,303.5,8.040379816908088
-74.5,304.5,8.042308545734771
-74.5,305.5,8.042995733237976
-74.5,306.5,8.045146799238621
-74.5,307.5,8.044989349803414
-74.5,308.5,8.044046853808196
-74.5,309.5,8.0405619870676
-74.5,310.5,8.040841901705855
-74.5,311.5,8.042361370628397
-74.5,312.5,8.039195622382797
-74.5,313.5,8.044123333595651
-74.5,314.5,8.045845706792658
-74.5,315.5,8.045497532767245
-74.5,316.5,8.04866588203542
-74.5,317.5,8.047916989377699
-74.5,318.5,8.047818988385918
-74.5,319.5,8.049007816903558
-74.5,320.5,8.050116141953795
-74.5,321.5,8.04956768810813
-74.5,322.5,8.052495673103119
-74.5,323.5,8.05206025326173
-74.5,324.5,8.05328449485315
-74.5,325.5,8.052380879596567
-74.5,326.5,8.049148496745804
-74.5,327.5,8.053316864795008
-74.5,328.5,8.056704163429572
-74.5,329.5,8.057063237367437
-74.5,330.5,8.059980019259337
-74.5,331.5,8.062353489525277
-74.5,332.5,8.066318900969181
-74.5,333.5,8.06511978334368
-74.5,334.5,8.058149570943343
-73.5,170.5,8.061956883747792
-73.5,171.5,8.062212662897123
-73.5,172.5,8.062230196044952
-73.5,173.5,8.062604929900033
-73.5,174.5,8.063257325190577
-73.5,175.5,8.063531610256497
-73.5,176.5,8.063520448693222
-73.5,177.5,8.06299375123149
-73.5,178.5,8.062519022983489
-73.5,179.5,8.0620596644288
-73.5,180.5,8.061920023519095
-73.5,181.5,8.061877087491485
-73.5,182.5,8.061621436065812
-73.5,183.5,8.061517831279184
-73.5,184.5,8.061330686921835
-73.5,185.5,8.061030218301873
-73.5,186.5,8.06088358261258
-73.5,187.5,8.060525163451032
-73.5,188.5,8.06074540682359
-73.5,189.5,8.061584554181422
-73.5,190.5,8.062386683647064
-73.5,191.5,8.062997408076132
-73.5,192.5,8.062981718376506
-73.5,193.5,8.062989987804846
-73.5,194.5,8.063073885395353
-73.5,195.5,8.063433563672676
-73.5,196.5,8.063139713311928
-73.5,197.5,8.06235586598257
-73.5,198.5,8.061725561283142
-73.5,199.5,8.061149645903077
-73.5,200.5,8.060624944566088
-73.5,201.5,8.056614269466529
-73.5,202.5,8.055898610480822
-73.5,203.5,8.055490291861856
-73.5,204.5,8.060837065031288
-73.5,205.5,8.061706630645203
-73.5,206.5,8.059647623340949
-73.5,207.5,8.059254502047553
-73.5,208.5,8.05940630243447
-73.5,209.5,8.062197908404034
-73.5,210.5,8.061684549768765
-73.5,211.5,8.062163624874168
-73.5,212.5,8.06815835782805
-73.5,213.5,8.064689921775644
-73.5,214.5,8.070904381727827
-73.5,215.5,8.072705842982074
-73.5,216.5,8.074345626324183
-73.5,217.5,8.074362660390529
-73.5,218.5,8.075660181153918
-73.5,219.5,8.076944537495956
-73.5,220.5,8.07811170019464
-73.5,221.5,8.078250194572334
-73.5,222.5,8.078020189711019
-73.5,223.5,8.07804629665585
-73.5,224.5,8.079775207140287
-73.5,225.5,8.080344829846759
-73.5,226.5,8.081166816079788
-73.5,227.5,8.082502529290055
-73.5,228.5,8.083870140897508
-73.5,229.5,8.084213053224632
-73.5,230.5,8.084282222317013
-73.5,231.5,8.083961410740628
-73.5,232.5,8.083347971440242
-73.5,235.5,8.082676709322302
-73.5,236.5,8.083270129669321
-73.5,237.5,8.084283521986835
-73.5,238.5,8.086278898840819
-73.5,239.5,8.089527055048345
-73.5,240.5,8.091794784621152
-73.5,241.5,8.097310062365418
-73.5,242.5,8.099343275723319
-73.5,243.5,8.099511031055828
-73.5,244.5,8.09891780691172
-73.5,245.5,8.099305469688678
-73.5,246.5,8.098023041761591
-73.5,247.5,8.095685415220716
-73.5,248.5,8.092166792778082
-73.5,249.5,8.087369899864386
-73.5,250.5,8.083248509680166
-73.5,251.5,8.079701948296838
-73.5,252.5,8.07844306836675
-73.5,300.5,8.037198103824148
-73.5,301.5,8.03885825578938
-73.5,302.5,8.040303913023852
-73.5,303.5,8.040748487114783
-73.5,304.5,8.041182014289001
-73.5,305.5,8.043309075708715
-73.5,306.5,8.04469616334984
-73.5,307.5,8.046000215189643
-73.5,308.5,8.04428833870914
-73.5,309.5,8.04443771549966
-73.5,310.5,8.044344993134473
-73.5,311.5,8.043762511667474
-73.5,312.5,8.043939214129962
-73.5,313.5,8.043762290748324
-73.5,314.5,8.046420711876703
-73.5,315.5,8.044542975558405
-73.5,316.5,8.04717331443276
-73.5,317.5,8.047932557513214
-73.5,318.5,8.04880095365674
-73.5,319.5,8.04988704683405
-73.5,320.5,8.049479567247664
-73.5,321.5,8.050180411834917
-73.5,322.5,8.04838948801949
-73.5,323.5,8.048902257577133
-73.5,324.5,8.05069315563761
-73.5,325.5,8.050317474353939
-73.5,326.5,8.049231393148192
-73.5,327.5,8.051200264370339
-73.5,328.5,8.055031060100093
-73.5,329.5,8.054787940614517
-73.5,330.5,8.055191062051206
-73.5,331.5,8.05601380651027
-73.5,332.5,8.056756762330124
-73.5,333.5,8.058343967942578
-73.5,334.5,8.05677080289979
-73.5,335.5,8.056647734384965
-73.5,336.5,8.057606473888178
-73.5,337.5,8.060184164140685
-73.5,338.5,8.06213009085627
-73.5,339.5,8.068486799739244
-72.5,171.5,8.05568413206027
-72.5,172.5,8.05571437162259
-72.5,173.5,8.056582791339398
-72.5,174.5,8.057824658916495
-72.5,175.5,8.05870377964323
-72.5,176.5,8.059348911893409
-72.5,177.5,8.059484791890382
-72.5,178.5,8.05955955514604
-72.5,179.5,8.059806737597192
-72.5,180.5,8.06025455834432
-72.5,181.5,8.060659142197748
-72.5,182.5,8.060929742128108
-72.5,183.5,8.06117382671171
-72.5,184.5,8.061114091864635
-72.5,185.5,8.060796510515289
-72.5,186.5,8.060487411837027
-72.5,187.5,8.060022712181928
-72.5,188.5,8.059878366645298
-72.5,189.5,8.059920639166277
-72.5,190.5,8.060010058459426
-72.5,191.5,8.059652314524259
-72.5,192.5,8.05905992401136
-72.5,193.5,8.058524815310655
-72.5,194.5,8.05809693946245
-72.5,195.5,8.058056116661964
-72.5,196.5,8.057595502156355
-72.5,197.5,8.057262164977194
-72.5,198.5,8.05704113589922
-72.5,199.5,8.057076621544839
-72.5,200.5,8.056985839013477
-72.5,201.5,8.056740664930025
-72.5,202.5,8.056446212279686
-72.5,203.5,8.056271248732282
-72.5,204.5,8.056233573736298
-72.5,205.5,8.058268355683163
-72.5,206.5,8.055435424672902
-72.5,207.5,8.056304569718629
-72.5,208.5,8.055190933982031
-72.5,209.5,8.059712080991952
-72.5,210.5,8.060575789987894
-72.5,211.5,8.058851293421938
-72.5,212.5,8.059970632816341
-72.5,213.5,8.06109170815328
-72.5,214.5,8.062451026560792
-72.5,215.5,8.063859830505542
-72.5,216.5,8.065211815199598
-72.5,217.5,8.066283141996573
-72.5,218.5,8.067458395775146
-72.5,219.5,8.068726304485835
-72.5,220.5,8.070750440705917
-72.5,221.5,8.072229170376199
-72.5,222.5,8.073554054375013
-72.5,223.5,8.074616747941398
-72.5,224.5,8.076075804521198
