latitude_bin,time,pH,year
-40,2.0,8.083745689456745,2012
-40,3.0,8.082111401313396,2012
-40,4.0,8.08062938863882,2012
-40,5.0,8.07613877050846,2012
-40,6.0,8.071335415892932,2012
-40,7.0,8.067292203658582,2012
-40,8.0,8.066342233727932,2012
-40,9.0,8.065007547646793,2012
-40,10.0,8.073212143487115,2012
-40,11.0,8.081982775322597,2012
-40,12.0,8.084459221451443,2012
-30,1.0,8.066369742482033,2012
-30,2.0,8.062760209550987,2012
-30,3.0,8.069844287250994,2012
-30,4.0,8.080081772664155,2012
-30,5.0,8.088386292012029,2012
-30,6.0,8.09316429057859,2012
-30,7.0,8.094243454455311,2012
-30,8.0,8.094087443938244,2012
-30,9.0,8.093679632378098,2012
-30,10.0,8.094057380907998,2012
-30,11.0,8.087140650340842,2012
-30,12.0,8.076287032243066,2012
-20,1.0,8.05638133816447,2012
-20,2.0,8.053336610420263,2012
-20,3.0,8.056988160957145,2012
-20,4.0,8.067200221931094,2012
-20,5.0,8.076147290873998,2012
-20,6.0,8.085760237359553,2012
-20,7.0,8.091427963315345,2012
-20,8.0,8.094498797333838,2012
-20,9.0,8.09350077174914,2012
-20,10.0,8.084649157782017,2012
-20,11.0,8.070562010897813,2012
-20,12.0,8.063314205893594,2012
-10,1.0,8.053514780507935,2012
-10,2.0,8.051764207726297,2012
-10,3.0,8.05241350552622,2012
-10,4.0,8.056306154778332,2012
-10,5.0,8.059823961056068,2012
-10,6.0,8.06605028761391,2012
-10,7.0,8.070003473375555,2012
-10,8.0,8.072033800611301,2012
-10,9.0,8.070316448854825,2012
-10,10.0,8.067022847529445,2012
-10,11.0,8.060487252231916,2012
-10,12.0,8.055242666081522,2012
0,1.0,8.024512531928517,2012
0,2.0,8.022244721143528,2012
0,3.0,8.025095216545221,2012
0,4.0,8.025808905211402,2012
0,5.0,8.026345506688571,2012
0,6.0,8.027834252448,2012
0,7.0,8.030184134096679,2012
0,8.0,8.030328146143184,2012
0,9.0,8.030298585537693,2012
0,10.0,8.028731076242764,2012
0,11.0,8.027784565477218,2012
0,12.0,8.026442928664784,2012
10,1.0,8.046913720524907,2012
10,2.0,8.045701043540962,2012
10,3.0,8.042998405149719,2012
10,4.0,8.040340878498547,2012
10,5.0,8.039417369498665,2012
10,6.0,8.042252627670484,2012
10,7.0,8.044940988466713,2012
10,8.0,8.046705410714624,2012
10,9.0,8.048234834165358,2012
10,10.0,8.050026313276895,2012
10,11.0,8.049771886154927,2012
10,12.0,8.0493877447213,2012
20,1.0,8.071352342341532,2012
20,2.0,8.074410757781823,2012
20,3.0,8.071142451876876,2012
20,4.0,8.065255666337693,2012
20,5.0,8.056860496272618,2012
20,6.0,8.054418372622841,2012
20,7.0,8.05340140008218,2012
20,8.0,8.052537824596472,2012
20,9.0,8.052051840192322,2012
20,10.0,8.054464004952008,2012
20,11.0,8.058273424258031,2012
20,12.0,8.063882701149483,2012
30,1.0,8.092543962588808,2012
30,2.0,8.095310759081002,2012
30,3.0,8.09440483269703,2012
30,4.0,8.088784860868357,2012
30,5.0,8.073361823298507,2012
30,6.0,8.05721061173194,2012
30,7.0,8.05073461126233,2012
30,8.0,8.0481352222765,2012
30,9.0,8.049681956253517,2012
30,10.0,8.057359575700398,2012
30,11.0,8.07185603252561,2012
30,12.0,8.084822064145534,2012
40,1.0,8.102732664776607,2012
40,2.0,8.101234423255951,2012
40,3.0,8.102897091706938,2012
40,4.0,8.103606246747717,2012
40,5.0,8.092889984024085,2012
40,6.0,8.07051044598362,2012
40,7.0,8.044978110670906,2012
